Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type Name,Coffee Type,Roast Type Full,Roast Type,Size, Unit Price , Sales ,Loyalty Card
VSQ-07182-513,23-Jul-2019,18366-65239-WF,L-L-0.2,6,Brendan Grece,,United Kingdom,Liberica,Lib,Light,L,0.2 kg, $4.76 , $28.53 ,No
SPF-31673-217,09-Jun-2020,19485-98072-PS,E-M-1,6,Don Flintiff,pormerodg0@redcross.org,United Kingdom,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $82.50 ,No
NEX-63825-598,22-Feb-2020,72072-33025-SD,R-L-0.5,2,Abbe Thys,smaddrellfn@123-reg.co.uk,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $14.34 ,No
XPG-66112-335,19-Jul-2020,58118-22461-GC,R-D-2.5,4,Jackquelin Chugg,athysfo@cdc.gov,United States,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $82.34 ,No
NSQ-72210-345,20-Sep-2021,90940-63327-DJ,A-M-0.2,6,Audra Kelston,jchuggfp@about.me,United States,Arabica,Ara,Medium,M,0.2 kg, $3.38 , $20.25 ,Yes
XRR-28376-277,02-May-2021,64481-42546-II,R-L-2.5,6,Elvina Angel,akelstonfq@sakura.ne.jp,Ireland,Robusta,Rob,Light,L,2.5 kg, $27.49 , $164.91 ,No
WHQ-25197-475,26-Nov-2021,27536-28463-NJ,L-L-0.2,4,Claiborne Mottram,,United States,Liberica,Lib,Light,L,0.2 kg, $4.76 , $19.02 ,Yes
HMB-30634-745,18-Feb-2020,19485-98072-PS,A-D-2.5,6,Don Flintiff,pormerodg0@redcross.org,United Kingdom,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $137.31 ,No
XTL-68000-371,07-Apr-2020,70140-82812-KD,A-M-0.5,4,Donalt Sangwin,dmarrisonft@geocities.jp,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $27.00 ,No
YES-51109-625,31-Jan-2022,91895-55605-LS,E-L-0.5,4,Elizabet Aizikowitz,dsangwinfu@weebly.com,United Kingdom,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $35.64 ,No
EAY-89850-211,19-Feb-2019,43155-71724-XP,A-D-0.2,2,Herbie Peppard,eaizikowitzfv@virginia.edu,United States,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $5.97 ,Yes
IOQ-84840-827,12-Nov-2019,32038-81174-JF,A-M-1,6,Cornie Venour,,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $67.50 ,No
FBD-56220-430,16-May-2022,59205-20324-NB,R-L-0.2,6,Maggy Harby,cvenourfx@ask.com,United States,Robusta,Rob,Light,L,0.2 kg, $3.59 , $21.51 ,Yes
COV-52659-202,12-Feb-2021,99899-54612-NX,L-M-2.5,2,Reggie Thickpenny,mharbyfy@163.com,United States,Liberica,Lib,Medium,M,2.5 kg, $33.47 , $66.93 ,No
YUO-76652-814,04-Apr-2021,26248-84194-FI,A-D-0.2,6,Phyllys Ormerod,rthickpennyfz@cafepress.com,United States,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $17.91 ,No
PBT-36926-102,02-Aug-2021,19485-98072-PS,L-M-1,4,Don Flintiff,pormerodg0@redcross.org,United Kingdom,Liberica,Lib,Medium,M,1.0 kg, $14.55 , $58.20 ,No
BLV-60087-454,08-Jun-2022,84493-71314-WX,E-L-0.2,3,Tymon Zanetti,dflintiffg1@e-recht24.de,Ireland,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $13.37 ,No
BLV-60087-454,08-Jun-2022,84493-71314-WX,A-M-0.5,5,Tymon Zanetti,dflintiffg1@e-recht24.de,Ireland,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $33.75 ,No
QYC-63914-195,14-May-2020,39789-43945-IV,E-L-1,3,Reinaldos Kirtley,bfolletg3@a8.net,United States,Excelsa,Exc,Light,L,1.0 kg, $14.85 , $44.55 ,Yes
OIB-77163-890,25-Dec-2020,38972-89678-ZM,E-L-0.5,5,Carney Clemencet,rkirtleyg4@hatena.ne.jp,United Kingdom,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $44.55 ,Yes
SGS-87525-238,05-Jul-2021,91465-84526-IJ,E-D-1,5,Russell Donet,cclemencetg5@weather.com,United States,Excelsa,Exc,Dark,D,1.0 kg, $12.15 , $60.75 ,No
GQR-12490-152,14-Mar-2019,22832-98538-RB,R-L-0.2,1,Sidney Gawen,rdonetg6@oakley.com,United States,Robusta,Rob,Light,L,0.2 kg, $3.59 , $3.59 ,Yes
UOJ-28238-299,07-Mar-2021,30844-91890-ZA,R-L-0.2,6,Rickey Readie,sgaweng7@creativecommons.org,United States,Robusta,Rob,Light,L,0.2 kg, $3.59 , $21.51 ,No
ETD-58130-674,05-Nov-2021,05325-97750-WP,E-M-0.5,2,Cody Verissimo,,United Kingdom,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $16.50 ,Yes
UPF-60123-025,06-Feb-2020,88992-49081-AT,R-L-2.5,3,Zilvia Claisse,cdietzlerg9@goo.gl,United States,Robusta,Rob,Light,L,2.5 kg, $27.49 , $82.46 ,No
NQS-01613-687,12-Mar-2021,10204-31464-SA,L-D-0.5,1,Bar O' Mahony,,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $7.77 ,Yes
MGH-36050-573,03-Aug-2020,75156-80911-YT,R-M-0.5,2,Valenka Stansbury,bogb@elpais.com,United States,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $11.94 ,Yes
UVF-59322-459,25-Jul-2019,53971-49906-PZ,E-L-2.5,6,Daniel Heinonen,vstansburygc@unblog.fr,United States,Excelsa,Exc,Light,L,2.5 kg, $34.16 , $204.93 ,No
VET-41158-896,29-Apr-2020,10728-17633-ST,E-M-2.5,2,Jewelle Shenton,dheinonengd@printfriendly.com,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $63.25 ,Yes
XYL-52196-459,02-May-2019,13549-65017-VE,R-D-0.2,3,Jennifer Wilkisson,jshentonge@google.com.hk,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $8.06 ,Yes
BPZ-51283-916,29-Aug-2021,87688-42420-TO,A-M-2.5,2,Kylie Mowat,jwilkissongf@nba.com,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $51.75 ,No
VQW-91903-926,13-Mar-2020,05325-97750-WP,E-D-2.5,1,Cody Verissimo,,United Kingdom,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $27.95 ,Yes
OLF-77983-457,16-Feb-2019,51901-35210-UI,A-L-2.5,2,Gabriel Starcks,cverissimogh@theglobeandmail.com,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $59.57 ,No
MVI-04946-827,27-Nov-2021,62483-50867-OM,E-L-1,1,Darby Dummer,gstarcksgi@abc.net.au,United Kingdom,Excelsa,Exc,Light,L,1.0 kg, $14.85 , $14.85 ,No
UOG-94188-104,23-Nov-2021,92753-50029-SD,A-M-0.5,5,Kienan Scholard,,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $33.75 ,No
DSN-15872-519,02-Dec-2021,53809-98498-SN,L-L-2.5,4,Bo Kindley,kscholardgk@sbwire.com,United States,Liberica,Lib,Light,L,2.5 kg, $36.46 , $145.82 ,Yes
OUQ-73954-002,06-Jan-2019,66308-13503-KD,R-M-0.2,4,Krissie Hammett,bkindleygl@wikimedia.org,United States,Robusta,Rob,Medium,M,0.2 kg, $2.99 , $11.94 ,Yes
LGL-16843-667,05-May-2021,82458-87830-JE,A-D-0.2,4,Alisha Hulburt,khammettgm@dmoz.org,United States,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $11.94 ,Yes
TCC-89722-031,23-Oct-2021,41611-34336-WT,L-D-0.5,1,Peyter Lauritzen,ahulburtgn@fda.gov,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $7.77 ,No
TRA-79507-007,16-Dec-2019,70089-27418-UJ,R-L-2.5,4,Aurelia Burgwin,plauritzengo@photobucket.com,United States,Robusta,Rob,Light,L,2.5 kg, $27.49 , $109.94 ,Yes
MZJ-77284-941,18-May-2019,99978-56910-BN,E-L-0.2,5,Emalee Rolin,aburgwingp@redcross.org,United States,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $22.28 ,Yes
AXN-57779-891,14-Jul-2019,09668-23340-IC,R-M-0.2,3,Donavon Fowle,erolingq@google.fr,United States,Robusta,Rob,Medium,M,0.2 kg, $2.99 , $8.96 ,No
PJB-15659-994,13-Nov-2020,39457-62611-YK,L-D-2.5,4,Jorge Bettison,dfowlegr@epa.gov,Ireland,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $119.14 ,No
LTS-03470-353,16-Jul-2020,90985-89807-RW,A-L-2.5,5,Wang Powlesland,,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $148.93 ,Yes
UMM-28497-689,03-Nov-2020,05325-97750-WP,L-L-2.5,3,Cody Verissimo,,United Kingdom,Liberica,Lib,Light,L,2.5 kg, $36.46 , $109.37 ,Yes
MJZ-93232-402,20-Mar-2022,17816-67941-ZS,E-D-0.2,1,Laurence Ellingham,bpeattiegu@imgur.com,United States,Excelsa,Exc,Dark,D,0.2 kg, $3.65 , $3.65 ,Yes
UHW-74617-126,16-Feb-2022,90816-65619-LM,E-D-2.5,2,Billy Neiland,lellinghamgv@sciencedaily.com,United States,Excelsa,Exc,Dark,D,2.5 kg, $27.95 , $55.89 ,No
RIK-61730-794,12-Nov-2020,69761-61146-KD,L-M-0.2,6,Ancell Fendt,,United States,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $26.19 ,Yes
IDJ-55379-750,05-Oct-2019,24040-20817-QB,R-M-1,4,Angelia Cleyburn,afendtgx@forbes.com,United States,Robusta,Rob,Medium,M,1.0 kg, $9.95 , $39.80 ,No
OHX-11953-965,01-Oct-2019,19524-21432-XP,E-L-2.5,2,Temple Castiglione,acleyburngy@lycos.com,United States,Excelsa,Exc,Light,L,2.5 kg, $34.16 , $68.31 ,No
TVV-42245-088,06-Mar-2020,14398-43114-RV,A-M-0.2,4,Betti Lacasa,tcastiglionegz@xing.com,Ireland,Arabica,Ara,Medium,M,0.2 kg, $3.38 , $13.50 ,No
DYP-74337-787,23-Oct-2019,41486-52502-QQ,R-M-0.5,1,Gunilla Lynch,,United States,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $5.97 ,No
OKA-93124-100,23-Apr-2020,05325-97750-WP,R-M-0.5,5,Cody Verissimo,,United Kingdom,Robusta,Rob,Medium,M,0.5 kg, $5.97 , $29.85 ,Yes
IXW-20780-268,24-Jun-2020,20236-64364-QL,L-L-2.5,2,Shay Couronne,,United States,Liberica,Lib,Light,L,2.5 kg, $36.46 , $72.91 ,Yes
NGG-24006-937,16-Mar-2021,29102-40100-TZ,E-M-2.5,4,Linus Flippelli,scouronneh3@mozilla.org,United Kingdom,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $126.50 ,No
JZC-31180-557,07-Apr-2020,09171-42203-EB,L-M-2.5,1,Rachelle Elizabeth,lflippellih4@github.io,United States,Liberica,Lib,Medium,M,2.5 kg, $33.47 , $33.47 ,No
ZMU-63715-204,30-Sep-2021,29060-75856-UI,E-D-1,6,Innis Renhard,relizabethh5@live.com,United States,Excelsa,Exc,Dark,D,1.0 kg, $12.15 , $72.90 ,Yes
GND-08192-056,01-May-2022,17088-16989-PL,L-D-0.5,2,Winne Roche,irenhardh6@i2i.jp,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $15.54 ,Yes
RYY-38961-093,21-Jan-2021,14756-18321-CL,A-M-0.2,6,Linn Alaway,fbrighamhg@blog.com,United States,Arabica,Ara,Medium,M,0.2 kg, $3.38 , $20.25 ,No
CVA-64996-969,24-Jun-2020,13324-78688-MI,A-L-1,6,Cordy Odgaard,jbush8@guardian.co.uk,United States,Arabica,Ara,Light,L,1.0 kg, $12.95 , $77.70 ,No
XTH-67276-442,03-Mar-2019,73799-04749-BM,L-M-2.5,4,Bertine Byrd,codgaardh9@nsw.gov.au,United States,Liberica,Lib,Medium,M,2.5 kg, $33.47 , $133.86 ,No
PVU-02950-470,28-Jan-2021,01927-46702-YT,E-D-1,1,Nelie Garnson,bbyrdha@4shared.com,United Kingdom,Excelsa,Exc,Dark,D,1.0 kg, $12.15 , $12.15 ,No
XSN-26809-910,28-Jun-2020,80467-17137-TO,E-M-2.5,2,Dianne Chardin,,Ireland,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $63.25 ,Yes
UDN-88321-005,05-Jul-2020,14640-87215-BK,R-L-0.5,5,Hailee Radbone,dchardinhc@nhs.uk,United States,Robusta,Rob,Light,L,0.5 kg, $7.17 , $35.85 ,No
EXP-21628-670,02-Mar-2019,94447-35885-HK,A-M-2.5,3,Wallis Bernth,hradbonehd@newsvine.com,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $77.63 ,No
VGM-24161-361,01-May-2022,71034-49694-CS,E-M-2.5,2,Byron Acarson,wbernthhe@miitbeian.gov.cn,United States,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $63.25 ,Yes
PKN-19556-918,29-Apr-2022,00445-42781-KX,E-L-0.2,6,Faunie Brigham,bacarsonhf@cnn.com,Ireland,Excelsa,Exc,Light,L,0.2 kg, $4.46 , $26.73 ,Yes
PKN-19556-918,29-Apr-2022,00445-42781-KX,L-D-0.5,4,Faunie Brigham,bacarsonhf@cnn.com,Ireland,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $31.08 ,Yes
PKN-19556-918,29-Apr-2022,00445-42781-KX,A-D-0.2,1,Faunie Brigham,bacarsonhf@cnn.com,Ireland,Arabica,Ara,Dark,D,0.2 kg, $2.99 , $2.99 ,Yes
PKN-19556-918,29-Apr-2022,00445-42781-KX,R-D-2.5,5,Faunie Brigham,bacarsonhf@cnn.com,Ireland,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $102.93 ,Yes
DXQ-44537-297,06-Aug-2020,96116-24737-LV,E-L-0.5,4,Marjorie Yoxen,maingellhj@nasa.gov,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $35.64 ,No
BPC-54727-307,21-Dec-2019,18684-73088-YL,R-L-1,4,Gaspar McGavin,myoxenhk@google.com,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $47.80 ,No
KSH-47717-456,19-Apr-2020,74671-55639-TU,L-M-1,3,Lindy Uttermare,gmcgavinhl@histats.com,United States,Liberica,Lib,Medium,M,1.0 kg, $14.55 , $43.65 ,No
ANK-59436-446,17-Jan-2022,17488-65879-XL,E-L-0.5,4,Eal D'Ambrogio,luttermarehm@engadget.com,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $35.64 ,Yes
AYY-83051-752,22-Jan-2019,46431-09298-OU,L-L-1,6,Carolee Winchcombe,edambrogiohn@techcrunch.com,United States,Liberica,Lib,Light,L,1.0 kg, $15.85 , $95.10 ,Yes
CSW-59644-267,28-Feb-2020,60378-26473-FE,E-M-2.5,1,Benedikta Paumier,cwinchcombeho@jiathis.com,Ireland,Excelsa,Exc,Medium,M,2.5 kg, $31.63 , $31.63 ,Yes
ITY-92466-909,07-Aug-2019,34927-68586-ZV,A-M-2.5,3,Neville Piatto,bpaumierhp@umn.edu,Ireland,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $77.63 ,Yes
IGW-04801-466,15-May-2021,29051-27555-GD,L-D-0.2,1,Jeno Capey,,United States,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $3.89 ,Yes
LJN-34281-921,17-Dec-2021,52143-35672-JF,R-L-2.5,5,Tuckie Mathonnet,achillhz@epa.gov,United States,Robusta,Rob,Light,L,2.5 kg, $27.49 , $137.43 ,No
BWZ-46364-547,09-Sep-2021,64918-67725-MN,R-L-1,3,Yardley Basill,,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $35.85 ,Yes
SBC-95710-706,19-Feb-2020,85634-61759-ND,E-M-0.2,2,Maggy Baistow,ybasillht@theguardian.com,United Kingdom,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $8.25 ,Yes
WRN-55114-031,29-Jun-2020,40180-22940-QB,E-L-2.5,3,Courtney Pallant,mbaistowhu@i2i.jp,United States,Excelsa,Exc,Light,L,2.5 kg, $34.16 , $102.47 ,Yes
TZU-64255-831,13-May-2022,34666-76738-SQ,R-D-2.5,2,Marne Mingey,cpallanthv@typepad.com,United States,Robusta,Rob,Dark,D,2.5 kg, $20.59 , $41.17 ,No
JVF-91003-729,02-Oct-2020,98536-88616-FF,A-D-2.5,3,Denny O' Ronan,,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $68.66 ,Yes
MVB-22135-665,02-Dec-2021,55621-06130-SA,A-D-1,1,Dottie Rallin,dohx@redcross.org,United States,Arabica,Ara,Dark,D,1.0 kg, $9.95 , $9.95 ,Yes
CKS-47815-571,02-Nov-2021,45666-86771-EH,L-L-0.5,3,Ardith Chill,drallinhy@howstuffworks.com,United Kingdom,Liberica,Lib,Light,L,0.5 kg, $9.51 , $28.53 ,Yes
OAW-17338-101,23-Feb-2020,52143-35672-JF,R-D-0.2,6,Tuckie Mathonnet,achillhz@epa.gov,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $16.11 ,No
ALP-37623-536,03-Jul-2020,24689-69376-XX,L-L-1,6,Charmane Denys,tmathonneti0@google.co.jp,United Kingdom,Liberica,Lib,Light,L,1.0 kg, $15.85 , $95.10 ,No
WMU-87639-108,11-Feb-2019,71891-51101-VQ,R-D-0.5,1,Cecily Stebbings,cdenysi1@is.gd,United States,Robusta,Rob,Dark,D,0.5 kg, $5.37 , $5.37 ,Yes
USN-44968-231,10-Sep-2020,71749-05400-CN,R-L-1,4,Giana Tonnesen,cstebbingsi2@drupal.org,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $47.80 ,No
YZG-20575-451,02-Mar-2020,64845-00270-NO,L-L-1,4,Rhetta Zywicki,,Ireland,Liberica,Lib,Light,L,1.0 kg, $15.85 , $63.40 ,No
HTH-52867-812,28-Jun-2021,29851-36402-UX,A-M-2.5,4,Almeria Burgett,rzywickii4@ifeng.com,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $103.50 ,No
FWU-44971-444,11-Jan-2019,12190-25421-WM,A-D-2.5,3,Marvin Malloy,aburgetti5@moonfruit.com,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $68.66 ,No
EQI-82205-066,20-Sep-2019,52316-30571-GD,R-M-2.5,2,Maxim McParland,mmalloyi6@seattletimes.com,United States,Robusta,Rob,Medium,M,2.5 kg, $22.89 , $45.77 ,Yes
NAR-00747-074,16-Oct-2021,23243-92649-RY,L-D-1,4,Sylas Jennaroy,mmcparlandi7@w3.org,United States,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $51.80 ,No
JYR-22052-185,01-Jan-2020,39528-19971-OR,A-M-0.5,2,Wren Place,sjennaroyi8@purevolume.com,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $13.50 ,Yes
XKO-54097-932,10-Mar-2022,32743-78448-KT,E-M-0.5,3,Janella Millett,nrudlandij@blogs.com,United States,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $24.75 ,Yes
HXA-72415-025,12-May-2022,93417-12322-YB,A-D-2.5,2,Dollie Gadsden,,Ireland,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $45.77 ,Yes
MJF-20065-335,10-Sep-2020,56891-86662-UY,E-L-0.5,6,Val Wakelin,dgadsdenib@google.com.hk,United States,Excelsa,Exc,Light,L,0.5 kg, $8.91 , $53.46 ,No
GFI-83300-059,16-Oct-2021,40414-26467-VE,A-M-0.2,6,Annie Campsall,vwakelinic@unesco.org,United States,Arabica,Ara,Medium,M,0.2 kg, $3.38 , $20.25 ,Yes
WJR-51493-682,17-Jun-2021,87858-83734-RK,L-D-2.5,5,Shermy Moseby,acampsallid@zimbio.com,United States,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $148.93 ,No
SHP-55648-472,30-Mar-2019,46818-20198-GB,A-M-1,6,Corrie Wass,smosebyie@stanford.edu,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $67.50 ,No
HYR-03455-684,19-Dec-2021,29808-89098-XD,E-D-1,6,Ira Sjostrom,cwassif@prweb.com,United States,Excelsa,Exc,Dark,D,1.0 kg, $12.15 , $72.90 ,No
HYR-03455-684,19-Dec-2021,29808-89098-XD,L-D-0.2,2,Ira Sjostrom,cwassif@prweb.com,United States,Liberica,Lib,Dark,D,0.2 kg, $3.89 , $7.77 ,No
HUG-52766-375,05-Jun-2020,78786-77449-RQ,A-D-2.5,4,Jermaine Branchett,hloadih@weibo.com,United States,Arabica,Ara,Dark,D,2.5 kg, $22.89 , $91.54 ,No
DAH-46595-917,12-Sep-2021,27878-42224-QF,A-D-1,6,Nissie Rudland,jbranchettii@bravesites.com,Ireland,Arabica,Ara,Dark,D,1.0 kg, $9.95 , $59.70 ,No
VEM-79839-466,16-Mar-2022,32743-78448-KT,R-L-2.5,5,Janella Millett,nrudlandij@blogs.com,United States,Robusta,Rob,Light,L,2.5 kg, $27.49 , $137.43 ,Yes
OWH-11126-533,21-Dec-2021,25331-13794-SB,L-M-2.5,2,Ferdie Tourry,jmillettik@addtoany.com,United States,Liberica,Lib,Medium,M,2.5 kg, $33.47 , $66.93 ,No
UMT-26130-151,21-May-2019,55864-37682-GQ,L-M-0.2,3,Cecil Weatherall,ftourryil@google.de,United States,Liberica,Lib,Medium,M,0.2 kg, $4.37 , $13.10 ,Yes
JKA-27899-806,26-Oct-2021,97005-25609-CQ,R-L-1,5,Gale Heindrick,cweatherallim@toplist.cz,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $59.75 ,No
ULU-07744-724,26-Mar-2020,94058-95794-IJ,L-M-0.5,5,Layne Imason,gheindrickin@usda.gov,United States,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $43.65 ,Yes
NOM-56457-507,14-Oct-2020,40214-03678-GU,E-M-1,6,Hazel Saill,limasonio@discuz.net,United States,Excelsa,Exc,Medium,M,1.0 kg, $13.75 , $82.50 ,Yes
NZN-71683-705,13-Dec-2021,04921-85445-SL,A-L-2.5,6,Hermann Larvor,hsaillip@odnoklassniki.ru,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $178.71 ,Yes
WMA-34232-850,08-Mar-2021,53386-94266-LJ,L-D-2.5,4,Terri Lyford,hlarvoriq@last.fm,United States,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $119.14 ,Yes
EZL-27919-704,21-Jan-2021,49480-85909-DG,L-L-0.5,5,Gabey Cogan,,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $47.55 ,No
ZYU-11345-774,10-Jan-2021,18293-78136-MN,L-M-0.5,5,Charin Penwarden,,Ireland,Liberica,Lib,Medium,M,0.5 kg, $8.73 , $43.65 ,No
CPW-34587-459,26-Mar-2021,84641-67384-TD,A-L-2.5,6,Milty Middis,cpenwardenit@mlb.com,United States,Arabica,Ara,Light,L,2.5 kg, $29.79 , $178.71 ,Yes
NQZ-82067-394,25-Mar-2022,72320-29738-EB,R-L-2.5,1,Adrianne Vairow,mmiddisiu@dmoz.org,United Kingdom,Robusta,Rob,Light,L,2.5 kg, $27.49 , $27.49 ,No
JBW-95055-851,22-Jul-2021,47355-97488-XS,A-M-1,5,Anjanette Goldie,avairowiv@studiopress.com,United States,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $56.25 ,No
AHY-20324-088,06-Sep-2020,63499-24884-PP,L-L-0.2,2,Nicky Ayris,agoldieiw@goo.gl,United Kingdom,Liberica,Lib,Light,L,0.2 kg, $4.76 , $9.51 ,Yes
ZSL-66684-103,28-Dec-2019,39193-51770-FM,E-M-0.2,2,Laryssa Benediktovich,nayrisix@t-online.de,United States,Excelsa,Exc,Medium,M,0.2 kg, $4.13 , $8.25 ,Yes
WNE-73911-475,20-Apr-2020,61323-91967-GG,L-D-0.5,6,Theo Jacobovitz,lbenediktovichiy@wunderground.com,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $46.62 ,No
EZB-68383-559,21-Feb-2019,90123-01967-KS,R-L-1,6,Becca Ableson,tjacobovitziz@cbc.ca,United States,Robusta,Rob,Light,L,1.0 kg, $11.95 , $71.70 ,No
OVO-01283-090,17-Mar-2022,15958-25089-OS,L-L-2.5,2,Jeno Druitt,,United States,Liberica,Lib,Light,L,2.5 kg, $36.46 , $72.91 ,Yes
TXH-78646-919,14-May-2021,98430-37820-UV,R-D-0.2,3,Deonne Shortall,jdruittj1@feedburner.com,United States,Robusta,Rob,Dark,D,0.2 kg, $2.69 , $8.06 ,Yes
CYZ-37122-164,06-Jan-2019,21798-04171-XC,E-M-0.5,2,Wilton Cottier,dshortallj2@wikipedia.org,United States,Excelsa,Exc,Medium,M,0.5 kg, $8.25 , $16.50 ,No
AGQ-06534-750,24-Apr-2019,52798-46508-HP,A-L-1,5,Kevan Grinsted,wcottierj3@cafepress.com,Ireland,Arabica,Ara,Light,L,1.0 kg, $12.95 , $64.75 ,No
QVL-32245-818,30-May-2021,46478-42970-EM,A-M-0.5,5,Dionne Skyner,kgrinstedj4@google.com.br,United States,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $33.75 ,No
LTD-96842-834,12-Jul-2022,00246-15080-LE,L-D-2.5,6,Francesco Dressel,dskynerj5@hubpages.com,United States,Liberica,Lib,Dark,D,2.5 kg, $29.79 , $178.71 ,No
SEC-91807-425,31-Jan-2021,94091-86957-HX,A-M-1,2,Jimmy Dymoke,,Ireland,Arabica,Ara,Medium,M,1.0 kg, $11.25 , $22.50 ,No
MHM-44857-599,12-Sep-2019,26295-44907-DK,L-D-1,1,Ambrosio Weinmann,pnormanvillj7@biblegateway.com,United States,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $12.95 ,No
KGC-95046-911,30-Jun-2020,95351-96177-QV,A-M-2.5,2,Elden Andriessen,aweinmannj8@shinystat.com,United States,Arabica,Ara,Medium,M,2.5 kg, $25.88 , $51.75 ,Yes
RZC-75150-413,25-Mar-2020,92204-96636-BS,E-D-0.5,5,Roxie Deaconson,eandriessenj9@europa.eu,United States,Excelsa,Exc,Dark,D,0.5 kg, $7.29 , $36.45 ,No
EYH-88288-452,14-Apr-2021,03010-30348-UA,L-L-2.5,5,Davida Caro,rdeaconsonja@archive.org,United States,Liberica,Lib,Light,L,2.5 kg, $36.46 , $182.28 ,Yes
NYQ-24237-772,16-Aug-2019,13441-34686-SW,L-D-0.5,4,Johna Bluck,dcarojb@twitter.com,United States,Liberica,Lib,Dark,D,0.5 kg, $7.77 , $31.08 ,No
WKB-21680-566,17-Dec-2021,96612-41722-VJ,A-M-0.5,3,Myrle Dearden,jbluckjc@imageshack.us,Ireland,Arabica,Ara,Medium,M,0.5 kg, $6.75 , $20.25 ,No
THE-61147-027,31-Dec-2019,94091-86957-HX,L-D-1,2,Jimmy Dymoke,,Ireland,Liberica,Lib,Dark,D,1.0 kg, $12.95 , $25.90 ,No
PTY-86420-119,12-Apr-2021,25504-41681-WA,A-D-0.5,4,Orland Tadman,jdymokeje@prnewswire.com,United States,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $23.88 ,Yes
QHL-27188-431,28-Sep-2019,75443-07820-DZ,L-L-0.5,2,Barrett Gudde,otadmanjf@ft.com,United States,Liberica,Lib,Light,L,0.5 kg, $9.51 , $19.02 ,No
MIS-54381-047,15-Jun-2022,39276-95489-XV,A-D-0.5,5,Nathan Sictornes,bguddejg@dailymotion.com,Ireland,Arabica,Ara,Dark,D,0.5 kg, $5.97 , $29.85 ,Yes
